season,week,celebrity_name,weight_audience,weight_judge,combined_score_adaptive,adaptive_rank,pred_eliminated_adaptive,judge_total_score
20,6,Noah Galloway,0.4861997334863619,0.5138002665136381,0.11884577487003317,5.0,0,34.0
20,6,Patti LaBelle,0.4861997334863619,0.5138002665136381,0.11250226371291216,6.0,0,34.0
20,6,Chris Soules,0.4861997334863619,0.5138002665136381,0.11050570200428228,7.0,0,35.0
20,6,Robert Herjavec,0.4861997334863619,0.5138002665136381,0.1087215207505153,8.0,1,33.5
20,7,Nastia Liukin,0.4605881432069186,0.5394118567930815,0.1638047874912426,1.0,0,41.0
20,7,Willow Shields,0.4605881432069186,0.5394118567930815,0.16187300809574773,2.0,0,39.0
20,7,Riker Lynch,0.4605881432069186,0.5394118567930815,0.15341744192470894,3.0,0,37.0
20,7,Rumer Willis,0.4605881432069186,0.5394118567930815,0.15230499099699163,4.0,0,37.0
20,7,Noah Galloway,0.4605881432069186,0.5394118567930815,0.14509221655777185,5.0,0,38.0
20,7,Robert Herjavec,0.4605881432069186,0.5394118567930815,0.1137534242444149,6.0,0,31.0
20,7,Chris Soules,0.4605881432069186,0.5394118567930815,0.10975413068891006,7.0,1,31.0
20,8,Riker Lynch,0.43991703973074653,0.5600829602692534,0.1944374345097597,1.0,0,39.0
20,8,Rumer Willis,0.43991703973074653,0.5600829602692534,0.1900886595833849,2.0,0,40.0
20,8,Nastia Liukin,0.43991703973074653,0.5600829602692534,0.1861939970088185,3.0,0,38.0
20,8,Noah Galloway,0.43991703973074653,0.5600829602692534,0.15155632820457432,4.0,0,31.5
20,8,Robert Herjavec,0.43991703973074653,0.5600829602692534,0.13600320053951193,6.0,1,31.0
20,8,Chris Soules,0.43991703973074653,0.5600829602692534,0.14172038015368585,6.0,1,32.0
20,9,Riker Lynch,0.42503207991499947,0.5749679200850005,0.2651838130463275,1.0,0,40.0
20,9,Nastia Liukin,0.42503207991499947,0.5749679200850005,0.2630257620807423,2.0,0,40.0
20,9,Rumer Willis,0.42503207991499947,0.5749679200850005,0.2580210903861022,3.0,0,39.0
20,9,Noah Galloway,0.42503207991499947,0.5749679200850005,0.2137693344864618,4.0,1,38.0
20,10,Riker Lynch,0.4151716360042487,0.5848283639957512,0.4195141773982315,1.0,0,40.0
20,10,Noah Galloway,0.4151716360042487,0.5848283639957512,0.18149845779162838,3.0,1,36.0
20,10,Rumer Willis,0.4151716360042487,0.5848283639957512,0.3989873648096358,3.0,1,40.0
21,1,Alek Skarlatos,0.5848283639957513,0.41517163600424867,0.08219333273680635,1.0,0,22.0
21,1,Alexa PenaVega,0.5848283639957513,0.41517163600424867,0.08219333273680635,1.0,0,22.0
21,1,Carlos PenaVega,0.5848283639957513,0.41517163600424867,0.08151470582480269,3.0,0,23.0
21,1,Tamar Braxton,0.5848283639957513,0.41517163600424867,0.08151470582480269,3.0,0,23.0
21,1,Bindi Irwin,0.5848283639957513,0.41517163600424867,0.08083607891279904,5.0,0,24.0
21,1,Nick Carter,0.5848283639957513,0.41517163600424867,0.08083607891279904,5.0,0,24.0
21,1,Andy Grammer,0.5848283639957513,0.41517163600424867,0.07996735116904896,7.0,0,21.0
21,1,Hayes Grier,0.5848283639957513,0.41517163600424867,0.07996735116904896,7.0,0,21.0
21,1,Gary Busey,0.5848283639957513,0.41517163600424867,0.07364943014947319,9.0,0,15.0
21,1,Paula Deen,0.5848283639957513,0.41517163600424867,0.07364943014947319,9.0,0,15.0
21,1,Victor Espinoza,0.5848283639957513,0.41517163600424867,0.07364943014947319,9.0,0,15.0
21,1,Chaka Khan,0.5848283639957513,0.41517163600424867,0.06698107686912154,12.0,0,13.0
21,1,Kim Zolciak-Biermann,0.5848283639957513,0.41517163600424867,0.06304769539537887,13.0,0,12.0
21,2,Alek Skarlatos,0.5761594155955765,0.4238405844044235,0.08374465372809532,1.0,0,22.5
21,2,Hayes Grier,0.5761594155955765,0.4238405844044235,0.08374465372809532,1.0,0,22.5
21,2,Nick Carter,0.5761594155955765,0.4238405844044235,0.08374465372809532,1.0,0,22.5
21,2,Alexa PenaVega,0.5761594155955765,0.4238405844044235,0.08346310320831615,4.0,0,23.0
21,2,Bindi Irwin,0.5761594155955765,0.4238405844044235,0.08290000216875784,5.0,0,24.0
21,2,Tamar Braxton,0.5761594155955765,0.4238405844044235,0.08261845164897869,6.0,0,24.5
21,2,Carlos PenaVega,0.5761594155955765,0.4238405844044235,0.08149404541975233,7.0,0,22.5
21,2,Andy Grammer,0.5761594155955765,0.4238405844044235,0.0778777757151406,8.0,0,22.0
21,2,Victor Espinoza,0.5761594155955765,0.4238405844044235,0.07225039311901861,9.0,0,18.5
21,2,Paula Deen,0.5761594155955765,0.4238405844044235,0.07203809840062926,10.0,0,18.5
21,2,Chaka Khan,0.5761594155955765,0.4238405844044235,0.05706609841035257,13.0,1,15.0
21,2,Gary Busey,0.5761594155955765,0.4238405844044235,0.06761692244645079,13.0,1,16.5
21,2,Kim Zolciak-Biermann,0.5761594155955765,0.4238405844044235,0.07144114827816046,13.0,1,18.5
21,3,Alexa PenaVega,0.5635148952387288,0.4364851047612712,0.11039425932435823,1.0,0,36.0
21,3,Nick Carter,0.5635148952387288,0.4364851047612712,0.11039425932435823,1.0,0,36.0
21,3,Tamar Braxton,0.5635148952387288,0.4364851047612712,0.10959389053848798,3.0,0,33.0
21,3,Alek Skarlatos,0.5635148952387288,0.4364851047612712,0.10791999155958856,4.0,0,33.0
21,3,Bindi Irwin,0.5635148952387288,0.4364851047612712,0.1070291863972702,5.0,0,32.0
21,3,Carlos PenaVega,0.5635148952387288,0.4364851047612712,0.10332597958467657,6.0,0,31.0
21,3,Hayes Grier,0.5635148952387288,0.4364851047612712,0.10191821860933359,7.0,0,30.0
21,3,Andy Grammer,0.5635148952387288,0.4364851047612712,0.09070668618003361,8.0,0,29.0
21,3,Gary Busey,0.5635148952387288,0.4364851047612712,0.08094278699188923,9.0,0,25.0
21,3,Paula Deen,0.5635148952387288,0.4364851047612712,0.07777474148986063,10.0,0,20.0
21,4,Hayes Grier,0.546211715726001,0.453788284273999,0.10968745585573156,1.0,0,27.0
21,4,Nick Carter,0.546211715726001,0.453788284273999,0.10968745585573156,1.0,0,27.0
21,4,Tamar Braxton,0.546211715726001,0.453788284273999,0.10968745585573156,1.0,0,27.0
21,4,Bindi Irwin,0.546211715726001,0.453788284273999,0.10929583114613936,4.0,0,28.0
21,4,Carlos PenaVega,0.546211715726001,0.453788284273999,0.10753091828620844,5.0,0,25.0
21,4,Alek Skarlatos,0.546211715726001,0.453788284273999,0.10443016921938802,6.0,0,24.0
21,4,Alexa PenaVega,0.546211715726001,0.453788284273999,0.09881181533017423,7.0,0,21.0
21,4,Andy Grammer,0.546211715726001,0.453788284273999,0.0964253033130163,8.0,0,23.0
21,4,Paula Deen,0.546211715726001,0.453788284273999,0.079635176826609,9.0,0,18.0
21,4,Gary Busey,0.546211715726001,0.453788284273999,0.07480841831107778,10.0,1,16.0
21,5,Carlos PenaVega,0.5244918662403709,0.4755081337596291,0.12361046063149969,1.0,0,39.0
21,5,Bindi Irwin,0.5244918662403709,0.4755081337596291,0.12220469663943005,2.0,0,37.0
21,5,Alexa PenaVega,0.5244918662403709,0.4755081337596291,0.12193318195140154,3.0,0,40.0
21,5,Nick Carter,0.5244918662403709,0.4755081337596291,0.11977068416223068,4.0,0,35.0
21,5,Hayes Grier,0.5244918662403709,0.4755081337596291,0.11113692291650945,5.0,0,30.0
21,5,Andy Grammer,0.5244918662403709,0.4755081337596291,0.10875756656518729,6.0,0,36.0
21,5,Tamar Braxton,0.5244918662403709,0.4755081337596291,0.10688149887885057,7.0,0,29.0
21,5,Alek Skarlatos,0.5244918662403709,0.4755081337596291,0.1038849220594553,8.0,0,29.0
21,5,Paula Deen,0.5244918662403709,0.4755081337596291,0.08182006619527746,9.0,0,26.0
21,6,Nick Carter,0.5,0.5,0.12441319187966227,1.0,0,39.0
21,6,Bindi Irwin,0.5,0.5,0.12441319187962303,2.0,0,40.0
21,6,Carlos PenaVega,0.5,0.5,0.12276964107152125,3.0,0,38.0
21,6,Tamar Braxton,0.5,0.5,0.1205830931045218,4.0,0,40.0
21,6,Andy Grammer,0.5,0.5,0.12016448191748158,5.0,0,40.0
21,6,Hayes Grier,0.5,0.5,0.11075599885176973,6.0,0,32.0
21,6,Alexa PenaVega,0.5,0.5,0.10276214465626951,7.0,0,30.0
21,6,Alek Skarlatos,0.5,0.5,0.10076903636568842,8.0,0,30.0
21,6,Paula Deen,0.5,0.5,0.0733692202733027,9.0,1,24.0
21,7,Bindi Irwin,0.4755081337596291,0.5244918662403709,0.13608570690942598,1.0,0,29.0
21,7,Carlos PenaVega,0.4755081337596291,0.5244918662403709,0.13421666153112072,2.0,0,28.0
21,7,Hayes Grier,0.4755081337596291,0.5244918662403709,0.129840649784948,3.0,0,28.0
21,7,Andy Grammer,0.4755081337596291,0.5244918662403709,0.1292233254281598,4.0,0,28.0
21,7,Nick Carter,0.4755081337596291,0.5244918662403709,0.12575914019257717,5.0,0,27.0
21,7,Tamar Braxton,0.4755081337596291,0.5244918662403709,0.1199695634994833,6.0,0,27.0
21,7,Alexa PenaVega,0.4755081337596291,0.5244918662403709,0.11820817306402949,7.0,0,27.5
21,7,Alek Skarlatos,0.4755081337596291,0.5244918662403709,0.10669677959001825,8.0,1,26.5
21,8,Nick Carter,0.4537882842739991,0.5462117157260009,0.16290801514101827,1.0,0,33.0
21,8,Bindi Irwin,0.4537882842739991,0.5462117157260009,0.15451620542153338,2.0,0,28.0
21,8,Carlos PenaVega,0.4537882842739991,0.5462117157260009,0.15304971094996683,3.0,0,28.9998
21,8,Tamar Braxton,0.4537882842739991,0.5462117157260009,0.14743487141332934,4.0,0,28.0
21,8,Alexa PenaVega,0.4537882842739991,0.5462117157260009,0.13773314535963377,5.0,0,26.9998
21,8,Andy Grammer,0.4537882842739991,0.5462117157260009,0.12842286373149836,7.0,1,23.9998
21,8,Alek Skarlatos,0.4537882842739991,0.5462117157260009,0.11593518798273854,7.0,0,25.0
21,9,Bindi Irwin,0.4364851047612713,0.5635148952387288,0.1889502733624261,1.0,0,30.0
21,9,Nick Carter,0.4364851047612713,0.5635148952387288,0.17814925932876258,2.0,0,27.5
21,9,Carlos PenaVega,0.4364851047612713,0.5635148952387288,0.17442267274459744,3.0,0,27.0
21,9,Alexa PenaVega,0.4364851047612713,0.5635148952387288,0.17363698089552876,4.0,0,30.0
21,9,Tamar Braxton,0.4364851047612713,0.5635148952387288,0.15354440086093626,6.0,1,24.5
21,9,Alek Skarlatos,0.4364851047612713,0.5635148952387288,0.13129641280740634,6.0,1,25.5
21,10,Carlos PenaVega,0.4238405844044235,0.5761594155955765,0.28026734749680837,1.0,0,31.5
21,10,Bindi Irwin,0.4238405844044235,0.5761594155955765,0.2792829394732603,2.0,0,31.5
21,10,Nick Carter,0.4238405844044235,0.5761594155955765,0.23891663153711562,3.0,0,27.0
21,10,Alek Skarlatos,0.4238405844044235,0.5761594155955765,0.20153308149232943,4.0,0,28.5
21,11,Bindi Irwin,0.4151716360042487,0.5848283639957512,0.3088070971029236,1.0,0,30.0
21,11,Alek Skarlatos,0.4151716360042487,0.5848283639957512,0.1387724541209845,4.0,1,27.999899999999997
21,11,Carlos PenaVega,0.4151716360042487,0.5848283639957512,0.2902975521285138,4.0,1,30.0
21,11,Nick Carter,0.4151716360042487,0.5848283639957512,0.26212289664708255,4.0,1,30.0
22,1,Antonio Brown,0.5848283639957513,0.41517163600424867,0.089489039217623,1.0,0,21.0
22,1,Von Miller,0.5848283639957513,0.41517163600424867,0.089489039217623,1.0,0,21.0
22,1,Ginger Zee,0.5848283639957513,0.41517163600424867,0.08805733687161763,3.0,0,23.0
22,1,Nyle DiMarco,0.5848283639957513,0.41517163600424867,0.08805733687161763,3.0,0,23.0
22,1,Wanya Morris,0.5848283639957513,0.41517163600424867,0.08805733687161763,3.0,0,23.0
22,1,Marla Maples,0.5848283639957513,0.41517163600424867,0.08765452214287232,6.0,0,21.0
22,1,Paige VanZant,0.5848283639957513,0.41517163600424867,0.08765452214287232,6.0,0,21.0
22,1,Jodie Sweetin,0.5848283639957513,0.41517163600424867,0.08379800454268828,8.0,0,20.0
22,1,Kim Fields,0.5848283639957513,0.41517163600424867,0.08379800454268828,8.0,0,20.0
22,1,Mischa Barton,0.5848283639957513,0.41517163600424867,0.07432528131684393,10.0,0,16.0
22,1,Doug Flutie,0.5848283639957513,0.41517163600424867,0.07007778370795911,11.0,0,15.0
22,1,Geraldo Rivera,0.5848283639957513,0.41517163600424867,0.06954179255380177,12.0,0,13.0
22,2,Nyle DiMarco,0.5749679200850006,0.42503207991499936,0.09004742231601491,1.0,0,20.0
22,2,Jodie Sweetin,0.5749679200850006,0.42503207991499936,0.08941210095932012,2.0,0,21.0
22,2,Ginger Zee,0.5749679200850006,0.42503207991499936,0.08890377540389828,3.0,0,21.0
22,2,Paige VanZant,0.5749679200850006,0.42503207991499936,0.08750613688923575,4.0,0,24.0
22,2,Wanya Morris,0.5749679200850006,0.42503207991499936,0.08750613688923575,4.0,0,24.0
22,2,Von Miller,0.5749679200850006,0.42503207991499936,0.08691225657126517,6.0,0,20.0
22,2,Antonio Brown,0.5749679200850006,0.42503207991499936,0.0865680449819015,7.0,0,19.0
22,2,Marla Maples,0.5749679200850006,0.42503207991499936,0.08645236063797923,8.0,0,20.0
22,2,Doug Flutie,0.5749679200850006,0.42503207991499936,0.0852306009440961,9.0,0,20.0
22,2,Kim Fields,0.5749679200850006,0.42503207991499936,0.08214015121652016,10.0,0,19.0
22,2,Mischa Barton,0.5749679200850006,0.42503207991499936,0.06474785402509461,11.0,0,15.0
22,2,Geraldo Rivera,0.5749679200850006,0.42503207991499936,0.06457315916525838,12.0,1,13.0
22,3,Jodie Sweetin,0.5600829602692535,0.4399170397307465,0.09968611339685154,1.0,0,23.0
22,3,Nyle DiMarco,0.5600829602692535,0.4399170397307465,0.09867205499559117,2.0,0,25.0
22,3,Paige VanZant,0.5600829602692535,0.4399170397307465,0.09852089139179766,3.0,0,23.0
22,3,Wanya Morris,0.5600829602692535,0.4399170397307465,0.09671452088417226,4.0,0,24.0
22,3,Kim Fields,0.5600829602692535,0.4399170397307465,0.09435302931690553,5.0,0,22.0
22,3,Ginger Zee,0.5600829602692535,0.4399170397307465,0.09250332533856538,6.0,0,21.0
22,3,Von Miller,0.5600829602692535,0.4399170397307465,0.09078047737540629,7.0,0,20.0
22,3,Antonio Brown,0.5600829602692535,0.4399170397307465,0.08978996683797139,8.0,0,20.0
22,3,Marla Maples,0.5600829602692535,0.4399170397307465,0.08882281917299498,9.0,0,21.0
22,3,Doug Flutie,0.5600829602692535,0.4399170397307465,0.08590626504504559,10.0,0,20.0
22,3,Mischa Barton,0.5600829602692535,0.4399170397307465,0.0642505362445126,11.0,1,18.0
22,4,Paige VanZant,0.5394118567930815,0.46058814320691854,0.1093914813068545,1.0,0,36.0
22,4,Ginger Zee,0.5394118567930815,0.46058814320691854,0.10894350212559784,2.0,0,36.0
22,4,Wanya Morris,0.5394118567930815,0.46058814320691854,0.10832539416435889,3.0,0,35.0
22,4,Nyle DiMarco,0.5394118567930815,0.46058814320691854,0.10824055772425209,4.0,0,34.0
22,4,Antonio Brown,0.5394118567930815,0.46058814320691854,0.10640533423372547,5.0,0,35.0
22,4,Kim Fields,0.5394118567930815,0.46058814320691854,0.09803181745122033,6.0,0,32.0
22,4,Von Miller,0.5394118567930815,0.46058814320691854,0.0978193526593229,7.0,0,32.0
22,4,Jodie Sweetin,0.5394118567930815,0.46058814320691854,0.09457122183407421,8.0,0,27.0
22,4,Marla Maples,0.5394118567930815,0.46058814320691854,0.08897908279365993,9.0,0,28.0
22,4,Doug Flutie,0.5394118567930815,0.46058814320691854,0.0792922557067895,10.0,1,24.0
22,5,Nyle DiMarco,0.5138002665136382,0.4861997334863618,0.12805845914815073,1.0,0,37.0
22,5,Jodie Sweetin,0.5138002665136382,0.4861997334863618,0.12047414295972811,2.0,0,35.0
22,5,Paige VanZant,0.5138002665136382,0.4861997334863618,0.11745865542759343,3.0,0,31.0
22,5,Ginger Zee,0.5138002665136382,0.4861997334863618,0.11628984221888448,4.0,0,32.0
22,5,Wanya Morris,0.5138002665136382,0.4861997334863618,0.11527835948432755,5.0,0,30.0
22,5,Von Miller,0.5138002665136382,0.4861997334863618,0.10852120061099851,6.0,0,29.0
22,5,Kim Fields,0.5138002665136382,0.4861997334863618,0.10403221813711255,7.0,0,28.0
22,5,Antonio Brown,0.5138002665136382,0.4861997334863618,0.09984453759601283,8.0,0,26.0
22,5,Doug Flutie,0.5138002665136382,0.4861997334863618,0.09004258441701565,9.0,0,28.0
22,6,Wanya Morris,0.4861997334863619,0.5138002665136381,0.12555323900468243,1.0,0,29.0
22,6,Paige VanZant,0.4861997334863619,0.5138002665136381,0.1242725729504023,2.0,0,28.0
22,6,Nyle DiMarco,0.4861997334863619,0.5138002665136381,0.1190940175331272,3.0,0,25.0
22,6,Jodie Sweetin,0.4861997334863619,0.5138002665136381,0.1149154304346496,4.0,0,25.0
22,6,Ginger Zee,0.4861997334863619,0.5138002665136381,0.11246679016309424,5.0,0,24.0
22,6,Antonio Brown,0.4861997334863619,0.5138002665136381,0.10984381058450479,6.0,0,27.0
22,6,Von Miller,0.4861997334863619,0.5138002665136381,0.10790922564025804,7.0,0,24.0
22,6,Kim Fields,0.4861997334863619,0.5138002665136381,0.10192456394730347,8.0,0,24.0
22,6,Doug Flutie,0.4861997334863619,0.5138002665136381,0.08402034974175157,9.0,1,21.0
22,7,Nyle DiMarco,0.4605881432069186,0.5394118567930815,0.1346517345494332,1.0,0,28.0
22,7,Paige VanZant,0.4605881432069186,0.5394118567930815,0.13279453683864417,2.0,0,27.5
22,7,Wanya Morris,0.4605881432069186,0.5394118567930815,0.13158709944589206,3.0,0,27.5
22,7,Ginger Zee,0.4605881432069186,0.5394118567930815,0.12974212343403307,4.0,0,27.5
22,7,Von Miller,0.4605881432069186,0.5394118567930815,0.12175508519495051,5.0,0,26.0
22,7,Jodie Sweetin,0.4605881432069186,0.5394118567930815,0.11729279025075579,6.0,0,25.5
22,7,Antonio Brown,0.4605881432069186,0.5394118567930815,0.11635796951523869,8.0,1,26.0
22,7,Kim Fields,0.4605881432069186,0.5394118567930815,0.11581866077080055,8.0,1,26.0
22,8,Nyle DiMarco,0.43991703973074653,0.5600829602692534,0.17801403799782095,1.0,0,29.0
22,8,Paige VanZant,0.43991703973074653,0.5600829602692534,0.1758461587047878,2.0,0,28.0
22,8,Ginger Zee,0.43991703973074653,0.5600829602692534,0.17549015577034333,3.0,0,30.0
22,8,Jodie Sweetin,0.43991703973074653,0.5600829602692534,0.165084378562384,4.0,0,30.0
22,8,Wanya Morris,0.43991703973074653,0.5600829602692534,0.15705470155233403,6.0,1,25.0
22,8,Antonio Brown,0.43991703973074653,0.5600829602692534,0.14851056741199842,6.0,0,27.0
22,9,Paige VanZant,0.42503207991499947,0.5749679200850005,0.21658472692772288,1.0,0,29.5
22,9,Nyle DiMarco,0.42503207991499947,0.5749679200850005,0.20780994212263476,2.0,0,28.5
22,9,Wanya Morris,0.42503207991499947,0.5749679200850005,0.20518768261079878,3.0,0,30.0
22,9,Antonio Brown,0.42503207991499947,0.5749679200850005,0.17435152426526362,5.0,1,27.5
22,9,Ginger Zee,0.42503207991499947,0.5749679200850005,0.19606612407317933,5.0,1,28.0
22,10,Paige VanZant,0.4151716360042487,0.5848283639957512,0.3832459048298762,1.0,0,29.666600000000003
22,10,Ginger Zee,0.4151716360042487,0.5848283639957512,0.26392475817544003,3.0,1,28.333199999999998
22,10,Nyle DiMarco,0.4151716360042487,0.5848283639957512,0.35282933699401153,3.0,1,28.9998
23,1,Jana Kramer,0.5848283639957513,0.41517163600424867,0.08429089968342032,1.0,0,27.0
23,1,Marilu Henner,0.5848283639957513,0.41517163600424867,0.0842093153525523,2.0,0,27.0
23,1,James Hinchcliffe,0.5848283639957513,0.41517163600424867,0.08223445449552831,3.0,0,31.0
23,1,Laurie Hernandez,0.5848283639957513,0.41517163600424867,0.08223445449552831,3.0,0,31.0
23,1,Babyface,0.5848283639957513,0.41517163600424867,0.081485015865514,5.0,0,26.0
23,1,Calvin Johnson Jr.,0.5848283639957513,0.41517163600424867,0.081485015865514,5.0,0,26.0
23,1,Vanilla Ice,0.5848283639957513,0.41517163600424867,0.0798472225362687,7.0,0,25.0
23,1,Terra Jole,0.5848283639957513,0.41517163600424867,0.0782054856700882,8.0,0,25.0
23,1,Amber Rose,0.5848283639957513,0.41517163600424867,0.07340903696942533,9.0,0,24.0
23,1,Ryan Lochte,0.5848283639957513,0.41517163600424867,0.07340903696942533,9.0,0,24.0
23,1,Jake T. Austin,0.5848283639957513,0.41517163600424867,0.06824933108933161,11.0,0,22.0
23,1,Maureen McCormick,0.5848283639957513,0.41517163600424867,0.06824933108933161,11.0,0,22.0
23,1,Rick Perry,0.5848283639957513,0.41517163600424867,0.06269139991794619,13.0,0,20.0
23,2,James Hinchcliffe,0.5761594155955765,0.4238405844044235,0.08561757371291456,1.0,0,29.0
23,2,Babyface,0.5761594155955765,0.4238405844044235,0.08518484976063967,2.0,0,30.0
23,2,Terra Jole,0.5761594155955765,0.4238405844044235,0.08475212580836478,3.0,0,31.0
23,2,Marilu Henner,0.5761594155955765,0.4238405844044235,0.08450611087995435,4.0,0,27.0
23,2,Laurie Hernandez,0.5761594155955765,0.4238405844044235,0.08431940185608988,5.0,0,32.0
23,2,Jana Kramer,0.5761594155955765,0.4238405844044235,0.08348584570964787,6.0,0,29.0
23,2,Calvin Johnson Jr.,0.5761594155955765,0.4238405844044235,0.07826770485920725,7.0,0,28.0
23,2,Vanilla Ice,0.5761594155955765,0.4238405844044235,0.07743685803534067,8.0,0,26.0
23,2,Maureen McCormick,0.5761594155955765,0.4238405844044235,0.07570463370139804,9.0,0,26.0
23,2,Amber Rose,0.5761594155955765,0.4238405844044235,0.06923524805434193,10.0,0,24.0
23,2,Ryan Lochte,0.5761594155955765,0.4238405844044235,0.06923524805434193,10.0,0,24.0
23,2,Jake T. Austin,0.5761594155955765,0.4238405844044235,0.06302964976940459,12.0,0,24.0
23,2,Rick Perry,0.5761594155955765,0.4238405844044235,0.05922474979823415,13.0,1,22.0
23,3,Terra Jole,0.5635148952387288,0.4364851047612712,0.09484430689244906,1.0,0,30.0
23,3,Calvin Johnson Jr.,0.5635148952387288,0.4364851047612712,0.09289071019029038,2.0,0,32.0
23,3,Laurie Hernandez,0.5635148952387288,0.4364851047612712,0.09270029570915311,3.0,0,31.0
23,3,James Hinchcliffe,0.5635148952387288,0.4364851047612712,0.09137112020587645,4.0,0,29.0
23,3,Jana Kramer,0.5635148952387288,0.4364851047612712,0.08634546021849865,5.0,0,26.0
23,3,Babyface,0.5635148952387288,0.4364851047612712,0.08623237055759517,6.0,0,25.0
23,3,Marilu Henner,0.5635148952387288,0.4364851047612712,0.08583318483774502,7.0,0,28.0
23,3,Maureen McCormick,0.5635148952387288,0.4364851047612712,0.08211549862720925,8.0,0,28.0
23,3,Amber Rose,0.5635148952387288,0.4364851047612712,0.0756542064564436,9.0,0,25.0
23,3,Ryan Lochte,0.5635148952387288,0.4364851047612712,0.0756542064564436,9.0,0,25.0
23,3,Vanilla Ice,0.5635148952387288,0.4364851047612712,0.07443317438702586,11.0,0,23.0
23,3,Rick Perry,0.5635148952387288,0.4364851047612712,0.06192546546113549,12.0,1,23.0
23,4,Terra Jole,0.546211715726001,0.453788284273999,0.09836457428619333,1.0,0,25.0
23,4,James Hinchcliffe,0.546211715726001,0.453788284273999,0.09730223599352114,2.0,0,28.0
23,4,Calvin Johnson Jr.,0.546211715726001,0.453788284273999,0.09665014395037054,3.0,0,23.0
23,4,Laurie Hernandez,0.546211715726001,0.453788284273999,0.09659401046507304,4.0,0,30.0
23,4,Jana Kramer,0.546211715726001,0.453788284273999,0.09522775545243486,5.0,0,23.0
23,4,Maureen McCormick,0.546211715726001,0.453788284273999,0.0926441203773146,6.0,0,24.0
23,4,Amber Rose,0.546211715726001,0.453788284273999,0.08956983593910467,7.0,0,24.0
23,4,Vanilla Ice,0.546211715726001,0.453788284273999,0.0889678000099634,8.0,0,23.0
23,4,Marilu Henner,0.546211715726001,0.453788284273999,0.08477028136185641,9.0,0,21.0
23,4,Babyface,0.546211715726001,0.453788284273999,0.08131286284814093,11.0,1,18.0
23,4,Ryan Lochte,0.546211715726001,0.453788284273999,0.07859637931585323,11.0,1,22.0
23,5,James Hinchcliffe,0.5244918662403709,0.4755081337596291,0.12382200847327642,1.0,0,29.0
23,5,Terra Jole,0.5244918662403709,0.4755081337596291,0.11944335712126647,2.0,0,27.0
23,5,Jana Kramer,0.5244918662403709,0.4755081337596291,0.11540774849498203,3.0,0,26.0
23,5,Laurie Hernandez,0.5244918662403709,0.4755081337596291,0.11533372735104155,4.0,0,25.0
23,5,Marilu Henner,0.5244918662403709,0.4755081337596291,0.11160233988141138,5.0,0,27.0
23,5,Calvin Johnson Jr.,0.5244918662403709,0.4755081337596291,0.11016428238383211,6.0,0,24.0
23,5,Maureen McCormick,0.5244918662403709,0.4755081337596291,0.10766383357717638,7.0,0,24.0
23,5,Amber Rose,0.5244918662403709,0.4755081337596291,0.10260040820003931,8.0,0,24.0
23,5,Ryan Lochte,0.5244918662403709,0.4755081337596291,0.09396229451676762,9.0,0,24.0
23,6,James Hinchcliffe,0.5,0.5,0.1256048343579358,1.0,0,38.0
23,6,Jana Kramer,0.5,0.5,0.12265026580971375,2.0,0,40.0
23,6,Laurie Hernandez,0.5,0.5,0.121640899999759,3.0,0,37.0
23,6,Calvin Johnson Jr.,0.5,0.5,0.12095754179267468,4.0,0,37.0
23,6,Marilu Henner,0.5,0.5,0.109310571413997,5.0,0,34.0
23,6,Maureen McCormick,0.5,0.5,0.10827085317063476,6.0,0,31.0
23,6,Terra Jole,0.5,0.5,0.10770464013977213,7.0,0,30.0
23,6,Amber Rose,0.5,0.5,0.09318043727554316,9.0,1,28.0
23,6,Ryan Lochte,0.5,0.5,0.09067995603980576,9.0,0,30.0
23,7,Calvin Johnson Jr.,0.4755081337596291,0.5244918662403709,0.13704750810232533,1.0,0,37.0
23,7,James Hinchcliffe,0.4755081337596291,0.5244918662403709,0.13699732059927144,2.0,0,37.0
23,7,Laurie Hernandez,0.4755081337596291,0.5244918662403709,0.13311232394895933,3.0,0,34.5
23,7,Jana Kramer,0.4755081337596291,0.5244918662403709,0.13040001811085483,4.0,0,34.5
23,7,Terra Jole,0.4755081337596291,0.5244918662403709,0.12573530139963512,5.0,0,34.5
23,7,Maureen McCormick,0.4755081337596291,0.5244918662403709,0.12160268723410367,6.0,0,33.0
23,7,Marilu Henner,0.4755081337596291,0.5244918662403709,0.11019323336309499,8.0,1,32.0
23,7,Ryan Lochte,0.4755081337596291,0.5244918662403709,0.10491160724156492,8.0,0,33.0
23,8,James Hinchcliffe,0.4537882842739991,0.5462117157260009,0.166032438768338,1.0,0,34.9998
23,8,Laurie Hernandez,0.4537882842739991,0.5462117157260009,0.16030249198263263,2.0,0,33.0
23,8,Calvin Johnson Jr.,0.4537882842739991,0.5462117157260009,0.15499835849977323,3.0,0,30.0
23,8,Jana Kramer,0.4537882842739991,0.5462117157260009,0.1522758838992347,4.0,0,30.0
23,8,Terra Jole,0.4537882842739991,0.5462117157260009,0.12553515951853675,5.0,0,24.0
23,8,Ryan Lochte,0.4537882842739991,0.5462117157260009,0.12427028935557055,6.0,0,26.0
23,8,Marilu Henner,0.4537882842739991,0.5462117157260009,0.1165853779756425,7.0,1,23.0
23,9,Jana Kramer,0.4364851047612713,0.5635148952387288,0.18163897057231881,1.0,0,40.0
